Place id,Governorate,District,Location name,Arabic name,Latitude,Longitude,OCHA admin 1,OCHA admin 2,OCHA PCode,IDPs families,IDPs individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salah al-Din,Sulaymaniyah,Thi-Qar,Wassit,Camp,Host families,Hotel/Motel,Informal settlements,Other shelter type,Religious building,Rented houses,School building,Unfinished/Abandoned building,Unknown shelter type,Pre-June14 Wave,June-July14 Wave,August14 Wave,Post September14 Wave,Post April15 Wave
21554,Qadissiya,Diwaniya,Hay Al Salam,?? ?????? ,32.00846,44.939389,IQ-G04,IQ-D021,IQ-P03151,23,138,11,,2,,,5,,,,,,,5,,,,,,,,,,,,23,,,,,,7,16,
24149,Qadissiya,Diwaniya,Hay Al Shahada,?? ??????? ,32.137422,44.930502,IQ-G04,IQ-D021,IQ-P03152,10,60,1,,,,,,,,,,,,9,,,,,,,1,,,,9,,,,,,,9,1,
24382,Qadissiya,Diwaniya,Hay Al Shomos,?? ??????,32.006099,44.860037,IQ-G04,IQ-D021,,22,132,,,,,,,,,,,,,22,,,,,,,9,,,,13,,,,,,22,,,
21727,Qadissiya,Diwaniya,Hay Al Thuqlayn,?? ???????,31.969699,44.965303,IQ-G04,IQ-D021,IQ-P03154,14,84,5,,,,,,,,2,,,,7,,,,,,,,,,,7,7,,,,,2,7,5,
24309,Qadissiya,Diwaniya,Hay Al Waely,????? ??????-?? ???????,32.067149,44.772267,IQ-G04,IQ-D021,IQ-P23950,41,246,2,,,,,,,,,,,,39,,,,,,,5,,,,20,16,,,,,13,26,2,
21734,Qadissiya,Diwaniya,Hay Al Wihda 1,?? ?????? ??????,31.99434,44.99876,IQ-G04,IQ-D021,IQ-P03156,16,96,5,3,2,,,,,,4,,,,2,,,,,,,7,,,,,9,,,,,11,2,3,
2721,Qadissiya,Diwaniya,Hay Al Zahraa,?? ???????,31.976653,44.958475,IQ-G04,IQ-D021,IQ-P03091,5,30,2,,,,,,,,,,,,3,,,,,,,,,,,,5,,,,,,3,2,
3386,Qadissiya,Diwaniya,Hay AL-Amel,?? ??????,32.00533,44.85634,IQ-G04,IQ-D021,IQ-P03157,10,60,5,,,,,,,,,,,,5,,,,,,,,,,,2,8,,,,,5,,5,
25567,Qadissiya,Diwaniya,Hay Al-Amin 1,?? ?????? 1,32.014603,44.820666,IQ-G04,IQ-D021,,73,438,25,,,,,,,,,,,,48,,,,,,,10,,,,27,36,,,,,36,25,10,2
25568,Qadissiya,Diwaniya,Hay Al-Amin 2,?? ?????? 2,32.009937,44.828904,IQ-G04,IQ-D021,,56,336,16,,,,,,,,,,,,40,,,,,,,,,,,29,27,,,,,,40,16,
3308,Qadissiya,Diwaniya,Hay Al-Askaary-Daghara,?? ??????? - ?????,32.131321,44.929254,IQ-G04,IQ-D021,IQ-P03159,20,120,2,,,,,,,,,,,,18,,,,,,,6,,,,,14,,,,,9,9,2,
24487,Qadissiya,Diwaniya,Hay Al-Askary-Al Siniya,????? ??????-?? ???????,32.06462,44.771672,IQ-G04,IQ-D021,,38,228,2,,10,,,,,,8,,,,18,,,,,,,5,,,,18,15,,,,,20,16,2,
23749,Qadissiya,Diwaniya,Hay Al-Asry-118,?? ?????? ???? 118,31.98865,44.932328,IQ-G04,IQ-D021,IQ-P03162,12,72,5,,2,,,,,,,,,,3,,2,,,,,5,,,,3,4,,,,,5,2,5,
25371,Qadissiya,Diwaniya,Hay Al-Baqi,?? ??????,31.959401,44.94805,IQ-G04,IQ-D021,,9,54,2,,,,,,,,,,,,7,,,,,,,,,,,,9,,,,,,7,,2
3367,Qadissiya,Diwaniya,Hay Al-Dhubat 2,?? ?????? ??????,32.003207,44.919637,IQ-G04,IQ-D021,IQ-P03164,16,96,9,,,,,,,,,,,,7,,,,,,,,,,,,16,,,,,7,,9,
25507,Qadissiya,Diwaniya,Hay Al-Fadliya,?? ????????,31.990839,44.920985,IQ-G04,IQ-D021,,11,66,9,,,,,,,,,,,,2,,,,,,,2,,,,,9,,,,,2,3,,6
25510,Qadissiya,Diwaniya,Hay Al-Fajer Al-Jadeed,?? ????? ??????,31.981989,44.957752,IQ-G04,IQ-D021,,11,66,,,4,,,2,,,5,,,,,,,,,,,,,,,,11,,,,,,11,,
23715,Qadissiya,Diwaniya,Hay Al-Hadarah,?? ???????,32.004086,44.896642,IQ-G04,IQ-D021,IQ-P03166,51,306,32,,,,,,,,,,,,17,,2,,,,,15,,,,4,32,,,,5,13,6,27,
3382,Qadissiya,Diwaniya,Hay AL-Hussian,?? ??????,31.971957,44.886024,IQ-G04,IQ-D021,IQ-P03168,39,234,10,,,,,,,,,,,,29,,,,,,,,,,,7,10,,22,,,29,,10,
25074,Qadissiya,Diwaniya,Hay Al-Karar,?? ??????,31.963228,44.879902,IQ-G04,IQ-D021,,23,138,4,1,,,,,,,14,,,,4,,,,,,,,,,,,23,,,,1,15,3,,4
3209,Qadissiya,Diwaniya,Hay al-muaalmien,?? ???????? ,32.136667,44.934444,IQ-G04,IQ-D021,IQ-P03172,36,216,19,,,,,,,,,,,,17,,,,,,,5,,,,12,19,,,,,19,3,5,9
25287,Qadissiya,Diwaniya,Hay Al-Nahtha 1,?? ?????? 1,31.986894,44.939354,IQ-G04,IQ-D021,,10,60,5,,,,,1,,,,,,,3,,1,,,,,1,,,,3,6,,,,,3,7,,
25372,Qadissiya,Diwaniya,Hay Al-Naseej,?? ??????,31.966618,44.968872,IQ-G04,IQ-D021,,12,72,,,,,,2,,,4,,,,6,,,,,,,,,2,,,10,,,,,9,3,,
25958,Qadissiya,Diwaniya,Hay Al-Shurta-Al Markaz,?? ?????? - ??????,31.996011,44.96383,IQ-G04,IQ-D021,,12,72,,,,,,,,,4,,,,8,,,,,,,,,,,8,4,,,,,4,8,,
25512,Qadissiya,Diwaniya,Hay Al-Zaieem,?? ??????,31.98861,44.929106,IQ-G04,IQ-D021,,25,150,17,,4,,,,,,,,,,,,4,,,,,,,,,,25,,,,,8,,15,2
24307,Qadissiya,Diwaniya,Hay Ramadan,?? ?????,31.980715,44.901525,IQ-G04,IQ-D021,IQ-P23951,26,156,,,,,,,,,,,,,26,,,,,,,,,,,24,,,2,,,10,16,,
25516,Qadissiya,Diwaniya,Kadoory village,???? ?????,32.169962,44.872676,IQ-G04,IQ-D021,,9,54,,,,,,,,,,,,,9,,,,,,,,,,,9,,,,,,,9,,
22452,Qadissiya,Diwaniya,Qaryat Al Ensaf,???? ???????,31.998832,45.012855,IQ-G04,IQ-D021,IQ-P03319,34,204,3,,11,,,,,,,,,,12,,8,,,,,11,,,,12,11,,,,,,20,14,
2114,Qadissiya,Diwaniya,Sader Al- Daghara,??? ???????,32.14761,44.908722,IQ-G04,IQ-D021,IQ-P03111,16,96,7,,,,,,,,,,,,9,,,,,,,,,,,14,2,,,,,,9,5,2
21783,Qadissiya,Diwaniya,Sadir 4 - illegal housing,?? ????? ???????,31.9965,44.954484,IQ-G04,IQ-D021,IQ-P03333,43,258,,,,,,,,,15,,,,28,,,,,,,13,,,,10,15,,5,,,15,28,,
25860,Qadissiya,Diwaniya,Salman Hlis Village,???? ????? ????,32.000378,44.995323,IQ-G04,IQ-D021,,36,216,2,,,,,,,,6,,,,24,,4,,,,,,,,,23,11,,2,,,19,14,3,
25861,Qadissiya,Diwaniya,Sayed Talib Village,???? ??? ????,31.97335,44.782363,IQ-G04,IQ-D021,,9,54,5,,,,,,,,,,,,4,,,,,,,4,,,,,5,,,,,,4,5,
25327,Qadissiya,Diwaniya,Shafiya-Hay Al Zahra,?? ???????,31.949517,44.831049,IQ-G04,IQ-D021,,32,192,5,,2,,,,,,5,,,,20,,,,,,,,,,,,32,,,,,15,10,7,
25280,Qadissiya,Diwaniya,Um Abasiyat,?? ???????,31.943927,44.819254,IQ-G04,IQ-D021,,27,162,,,,,,,,,9,,,,18,,,,,,,,,,,4,,,23,,,17,10,,
23764,Qadissiya,Diwaniya,Um Al Khail 2,?? ????? ???????,31.99448,44.899985,IQ-G04,IQ-D021,IQ-P03391,38,228,27,,,,,,,,,,,,11,,,,,,,10,,,,,28,,,,5,5,2,16,10
25508,Qadissiya,Diwaniya,Um Al Khail 3,?? ????? ???????,32.008717,44.892838,IQ-G04,IQ-D021,,34,204,18,,2,,,,,,5,,,,9,,,,,,,2,,,,,28,,4,,,8,8,12,6
24437,Qadissiya,Hamza,Al Shanafiyah area-Al Asriyah Village,????? ???????? - ?????? ???????,31.575183,44.642554,IQ-G04,IQ-D022,,100,600,,,,,,,,,88,,,,12,,,,,,,5,,,91,,,,4,,,30,70,,
24582,Qadissiya,Hamza,Al-Giwam,????? ??????,31.728889,44.982226,IQ-G04,IQ-D022,,45,270,10,,,,,2,,,,,,,33,,,,,,,2,,,,23,20,,,,,5,30,10,
24583,Qadissiya,Hamza,Al-Marshad village,???? ??????,31.855064,44.930778,IQ-G04,IQ-D022,,15,90,,,,,,,,,,,,,15,,,,,,,5,,,,7,,,3,,,,15,,
21102,Qadissiya,Hamza,AL-Marsoul village,???? ???????,31.73267,44.9672,IQ-G04,IQ-D022,IQ-P03504,65,390,15,,,,,,,,,,,,50,,,,,,,15,,,,25,15,,10,,,15,35,15,
25283,Qadissiya,Hamza,Al-Saada Alimyal village,???? ?????? ???????,31.698431,44.99952,IQ-G04,IQ-D022,,39,234,20,,,,,,,,,,,,19,,,,,,,20,,,,8,11,,,,,4,10,13,12
2518,Qadissiya,Hamza,Al-subah,???? ??????,31.818333,44.9375,IQ-G04,IQ-D022,IQ-P03529,26,156,8,,,,,,,,,,,,18,,,,,,,8,,,,18,,,,,,5,13,,8
25286,Qadissiya,Hamza,Al-Sudair-Ali Al-Salman Village,???? ??? ???????,31.810972,44.943057,IQ-G04,IQ-D022,,3,18,,,,,,,,,,,,,3,,,,,,,,,,,3,,,,,,,3,,
25285,Qadissiya,Hamza,Al-Sudair-Hay Al-Askary,?? ???????,31.824668,44.94633,IQ-G04,IQ-D022,,33,198,10,,,,,,,,,,,,23,,,,,,,,,,,23,10,,,,,8,15,8,2
2539,Qadissiya,Hamza,Al-suraa,???? ??????,31.835278,44.923333,IQ-G04,IQ-D022,IQ-P03530,7,42,,,,,,,,,,,,,7,,,,,,,,,,,7,,,,,,,7,,
24618,Qadissiya,Hamza,Hay Al saray-Al Shanafiyah Area,????? ???????? - ?? ??????,31.613285,44.75213,IQ-G04,IQ-D022,,30,180,7,,,,,,,,,,,,23,,,,,,,18,,,,,12,,,,,14,16,,
25564,Qadissiya,Hamza,Hay Al-Hur,?? ????,31.822616,44.951254,IQ-G04,IQ-D022,,13,78,13,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,4,,9,
22000,Qadissiya,Hamza,Hay Hussain,?? ??????,31.71427,44.97014,IQ-G04,IQ-D022,IQ-P03583,80,480,50,,,,,,,,6,,,,24,,,,,,,13,,,,12,55,,,,,6,24,32,18
25284,Qadissiya,Hamza,Salim village,???? ????,31.733919,44.981333,IQ-G04,IQ-D022,,40,240,10,,,,,,,,,,,,30,,,,,,,15,,,,10,15,,,,,10,25,5,
25281,Qadissiya,Hamza,Tabu,??????,31.662027,45.009269,IQ-G04,IQ-D022,,30,180,8,,,,,,,,,,,,22,,,,,,,8,,,,22,,,,,,10,12,8,
25282,Qadissiya,Hamza,Taraf Al-Sharqi,????? ??????,31.726877,44.986932,IQ-G04,IQ-D022,,30,180,27,,3,,,,,,,,,,,,,,,,,10,,,,10,10,,,,,3,8,10,9
20981,Salah al-Din,Al-Fares,14 Ramadhan,???? 14 ?????,33.843476,44.233684,IQ-G18,IQ-D104,IQ-P23450,588,"3,528",545,,,,,,,,,,,,,,43,,,,,50,,495,,,43,,,,,,,,588
25915,Salah al-Din,Al-Fares,Al Imam Shaikh Ibrahim Village,???? ?????? ??? ???????,33.76648,44.249239,IQ-G18,IQ-D104,,80,480,,,,,,,,,,,,,,,80,,,,,,,80,,,,,,,,,,,80
21379,Salah al-Din,Al-Fares,Al Mustaqbal Village,???? ????????,33.74725,44.259757,IQ-G18,IQ-D104,IQ-P23457,79,474,71,,,,,,,,,,,,,,8,,,,,,,,,,14,,65,,,24,,,55
25916,Salah al-Din,Al-Fares,Al Sejla village,???? ??????,33.813094,44.259142,IQ-G18,IQ-D104,,50,300,,,,,,,,,,,,,,,50,,,,,50,,,,,,,,,,,,,50
25917,Salah al-Din,Al-Fares,Al Zuheari Village,???? ???????,33.79101,44.264537,IQ-G18,IQ-D104,,33,198,,,,,,,,,,,,,,,33,,,,,33,,,,,,,,,,,,,33
25946,Salah al-Din,Al-Fares,Albu Mejwel Village,???? ???? ????,33.871992,44.179342,IQ-G18,IQ-D104,,10,60,,,,,,,,,,,,,,,10,,,,,10,,,,,,,,,,,,,10
25947,Salah al-Din,Al-Fares,Bezna Village,???? ????,33.875644,44.200511,IQ-G18,IQ-D104,,50,300,,,,,,,,,,,,,,,50,,,,,50,,,,,,,,,,,,,50
25979,Salah al-Din,Al-Fares,Fadhlan Village,???? ?????,33.850228,44.220686,IQ-G18,IQ-D104,,16,96,,,,,,,,,,,,,,,16,,,,,16,,,,,,,,,,,,,16
23920,Salah al-Din,Al-Fares,Hay Al Hussien,? ? ?????? ? (9-?? ?????)?? ??????,33.848992,44.227631,IQ-G18,IQ-D104,IQ-P23466,175,"1,050",,,,,,,,,,,,,,,175,,,,,,,,,,100,,,75,,,,75,100
23912,Salah al-Din,Al-Fares,Hay Al Jamyah 207,? ? ?????? ?? ??????? ? (9-?? ?????) ???? 207,33.850046,44.233267,IQ-G18,IQ-D104,IQ-P23467,77,462,40,,,,,,,,,,,,,,37,,,,,,,,,,57,,,20,,8,,22,47
23919,Salah al-Din,Al-Fares,Hay Al Sadrayn,? ? ?????? ? (9-?? ?????)?? ????????,33.848992,44.229843,IQ-G18,IQ-D104,IQ-P23468,218,"1,308",150,,,,,,,,,,,,,,68,,,,,,,68,5,,145,,,,,,,50,168
25743,Salah al-Din,Al-Fares,Hay Al Wihda Mahala 102,???? 102,33.846447,44.234765,IQ-G18,IQ-D104,,111,666,21,,,,,,,,,,,,,,90,,,,,,,,,,75,,,36,,,24,4,83
23913,Salah al-Din,Al-Fares,Hay al Zahraa 204,? ? ?????? ?? ??????? ? (9-?? ?????) ???? 204,33.849887,44.233375,IQ-G18,IQ-D104,IQ-P23469,169,"1,014",44,,,,,,,,,,,,,,125,,,,,,,,,,150,,,19,,,,100,69
25978,Salah al-Din,Al-Fares,Hlees Village,???? ????,33.856961,44.222836,IQ-G18,IQ-D104,,55,330,,,,,,,,,,,,,,,55,,,,,55,,,,,,,,,,,,,55
25747,Salah al-Din,Al-Fares,Markaz Al-Dujeel-Al Shabab village,???? ??????,33.774334,44.311507,IQ-G18,IQ-D104,,164,984,30,,,,,,,,,,,,,,134,,,,,,,110,,,54,,,,,,50,,114
25744,Salah al-Din,Al-Fares,Markaz Al-Dujeel-Hay Al Askari,???? 209,33.845899,44.23528,IQ-G18,IQ-D104,,86,516,26,,,,,,,,,,,,,,60,,,,,,,,,,80,,,6,,,,20,66
25746,Salah al-Din,Al-Fares,Markaz Al-Dujeel-Hay Al Wihda Mahala 101,???? 101,33.846445,44.231906,IQ-G18,IQ-D104,,78,468,28,,,,,,,,,,,,,,50,,,,,,,,8,,70,,,,,15,,,63
25745,Salah al-Din,Al-Fares,Markaz Al-Dujeel-Hay Al Wihda Mahala 103,???? 103,33.846941,44.233266,IQ-G18,IQ-D104,,93,558,33,,,,,,,,,,,,,,60,,,,,,,13,,,80,,,,,,40,,53
21001,Salah al-Din,Al-Shirqat,Al Draat village,?????? 88 ???? ????? ( ??? ? ) ???? ???????,35.40649,43.117045,IQ-G18,IQ-D106,IQ-P23580,60,360,,,,,,,,,,,,,,,60,,,,,7,,12,,7,,10,24,,,,,60,
20868,Salah al-Din,Al-Shirqat,Al Ean Al Bedha Area,? ? ??????? ?????? 87 ???????? ???? ??? ???????,35.2991,43.2099,IQ-G18,IQ-D106,IQ-P23581,400,"2,400",,,,,,,,,,,,,,,400,,,,,225,,10,,10,35,80,40,,,400,,,
23300,Salah al-Din,Al-Shirqat,Al Fajir village (Al Tasni),? ? ??????? ?????? 21 ??? ??????? ???? ????? (???,35.440358,43.219168,IQ-G18,IQ-D106,IQ-P23583,87,522,7,,,,,,,,,,,,,,80,,,,,30,,,,,27,30,,,7,80,,,
23562,Salah al-Din,Al-Shirqat,Al Hamzan village,?????? 87 ???????? ???? ???????,35.298064,43.217957,IQ-G18,IQ-D106,IQ-P23585,40,240,,,,,,,,,,,,,,,40,,,,,7,,8,,3,,5,17,,,,,40,
24667,Salah al-Din,Al-Shirqat,Al hawy village-Al qlisat, ???? ???? ????? ??????? (????????),35.474213,43.23914,IQ-G18,IQ-D106,,15,90,,,,,,,15,,,,,,,,,,,,,7,,,,,3,,5,,,,,15,
23560,Salah al-Din,Al-Shirqat,Al Jibariya village, ???? ????????,35.315266,43.198077,IQ-G18,IQ-D106,IQ-P23586,157,942,,,,,,,,,,,,,,,157,,,,,,,,,,,,157,,,,,157,
21005,Salah al-Din,Al-Shirqat,Al Jumiala village,? ? ??????? ?? ????? ?? ?????,35.493077,43.235813,IQ-G18,IQ-D106,IQ-P23587,180,"1,080",40,,,,,,,,,,,,,,140,,,,,75,,,,,40,50,15,,40,140,,,
20392,Salah al-Din,Al-Shirqat,Al Khadraniyah,? ? ??????? ?????? 2 ??????? ???? ???? ?????????,35.610806,43.245242,IQ-G18,IQ-D106,IQ-P23588,8,48,8,,,,,,,,,,,,,,,,,,,,,,,,8,,,,8,,,,
21002,Salah al-Din,Al-Shirqat,Al Khanuga village,?????? 89 ???????? ???? ????????,35.432518,43.228497,IQ-G18,IQ-D106,IQ-P23589,100,600,,,,,,,,,,,,,,,100,,,,,55,,,,,15,30,,,,100,,,
23559,Salah al-Din,Al-Shirqat,Albu Omera village,?????? 87 ???????? ???? ???? ?????,35.289743,43.200397,IQ-G18,IQ-D106,IQ-P23596,35,210,,,,,,,,,,,,,,,35,,,,,5,,,,,10,8,12,,,,,35,
22305,Salah al-Din,Al-Shirqat,Ali Al Nada complex,?????? 87 ???????? ???? ??? ?????,35.333532,43.184812,IQ-G18,IQ-D106,IQ-P23598,25,150,,,,,,,,,,,,,,,25,,,,,7,,5,,,,8,5,,,,,25,
22306,Salah al-Din,Al-Shirqat,Awad Al Tawee complex,?????? 87 ???????? ???? ???? ?????? ,35.331621,43.186301,IQ-G18,IQ-D106,IQ-P23602,50,300,,,,,,,,,,,,,,,50,,,,,15,,9,,,,6,20,,,,,50,
20395,Salah al-Din,Al-Shirqat,Baaja,? ? ??????? ?????? 14 ????? ???? ????? ???? - ???,35.538307,43.224873,IQ-G18,IQ-D106,IQ-P23603,204,"1,224",4,,,,,,,,,,,,,,200,,,,,50,,,,,54,50,50,,4,200,,,
22102,Salah al-Din,Al-Shirqat,Farhan Al Bustan complex,?????? 87 ???????? ???? ????? ???????,35.328261,43.183711,IQ-G18,IQ-D106,IQ-P23605,35,210,,,,,,,,,,,,,,,35,,,,,10,,,,3,,5,17,,,,,35,
21004,Salah al-Din,Al-Shirqat,Hay Al Askari-Al Shirqat,? ? ??????? ???? ???????,35.530934,43.226178,IQ-G18,IQ-D106,IQ-P23607,300,"1,800",,,,,,,,,,,,,,,300,,,,,110,,,,,100,50,40,,,300,,,
24210,Salah al-Din,Al-Shirqat,Hay Al Qasbah,? ? ??????? ?? ??????,35.5188,43.2271,IQ-G18,IQ-D106,IQ-P23608,390,"2,340",,,,,,,,,,,,,,,390,,,,,215,,,,,120,25,30,,,300,,90,
24246,Salah al-Din,Al-Shirqat,Hay Al Ziraa,? ? ??????? ?? ???????,35.5071,43.2441,IQ-G18,IQ-D106,IQ-P23998,200,"1,200",,,,,,,,,,,,,,,200,,,,,50,,,,,50,50,50,,,200,,,
20403,Salah al-Din,Al-Shirqat,Huriyah al jazerah-Al- Aboud,? ? ??????? ?????? 4 ????? ??????? ???? ??????,35.590428,43.239811,IQ-G18,IQ-D106,IQ-P23614,20,120,20,,,,,,,,,,,,,,,,,,,,,,,,10,,10,,20,,,,
23558,Salah al-Din,Al-Shirqat,Ibrahim Al Shikh Salih village,?????? 87 ???????? ???? ??????? ????? ????,35.301854,43.176849,IQ-G18,IQ-D106,IQ-P23615,20,120,,,,,,,,,,,,,,,20,,,,,9,,,,,4,3,4,,,,,20,
24747,Salah al-Din,Al-Shirqat,Kamel Al Shallal village,?????? 87 ???????? ???? ???? ???? ????,35.326433,43.187682,IQ-G18,IQ-D106,,60,360,,,,,,,,,,,,,,,60,,,,,20,,11,,,5,9,15,,,,,60,
23563,Salah al-Din,Al-Shirqat,Khalaf Al Diejan,?????? 87 ???????? ???? ??? ????????,35.312593,43.167524,IQ-G18,IQ-D106,IQ-P23620,50,300,,,,,,,,,,,,,,,50,,,,,13,,7,,6,5,15,4,,,,,50,
23586,Salah al-Din,Al-Shirqat,Khalaf Misser village,?????? 87 ???????? ???? ??? ????,35.274767,43.18546,IQ-G18,IQ-D106,IQ-P23621,30,180,,,,,,,,,,,,,,,30,,,,,7,,4,,2,,9,8,,,,,30,
21957,Salah al-Din,Al-Shirqat,Mojama Hassan Al Sulayib village,?????? 87 ???????? ???? ???? ??? ?????? ,35.319695,43.187993,IQ-G18,IQ-D106,IQ-P23624,40,240,,,,,,,,,,,,,,,40,,,,,18,,,,,,6,16,,,,,40,
22307,Salah al-Din,Al-Shirqat,Nazeheen Al Jazera complex,?????? 87 ???????? ???? ?????? ???????,35.329844,43.180691,IQ-G18,IQ-D106,IQ-P23626,30,180,,,,,,,,,,,,,,,30,,,,,10,,9,,,,4,7,,,,,30,
20991,Salah al-Din,Al-Shirqat,Qaryat Al Sabkha,? ? ??????? ?????? 16 ?????- ???? ???? ????? (???,35.468225,43.244653,IQ-G18,IQ-D106,IQ-P23628,16,96,16,,,,,,,,,,,,,,,,,,,6,,,,,10,,,,16,,,,
22513,Salah al-Din,Al-Shirqat,Qaryat Mujamma Al Waleed,?????? 87 ???????? ???? ???? ?????? ,35.331658,43.178167,IQ-G18,IQ-D106,IQ-P23629,40,240,,,,,,,,,,,,,,,40,,,,,15,,,,,5,8,12,,,,,40,
22334,Salah al-Din,Al-Shirqat,Qaryat Um Ghorba,?????? 87 ???????? ???? ?? ???? ,35.385374,43.090839,IQ-G18,IQ-D106,IQ-P23630,25,150,,,,,,,,,,,,,,,25,,,,,5,,,,,,10,10,,,,,25,
21006,Salah al-Din,Al-Shirqat,Tal Al Jumiala area,?? ????? 1 ??? ?????? ,35.488327,43.227102,IQ-G18,IQ-D106,IQ-P23640,50,300,10,,,,,,,,,,,,,,40,,,,,10,,,,,20,10,10,,10,,,40,
20532,Salah al-Din,Al-Shirqat,Tulul Baq,?????? 88 ???? ????? ( ??? ? ) ???? ???? ?????,35.41,43.11,IQ-G18,IQ-D106,IQ-P23641,120,720,,,,,,,,,,,,,,,120,,,,,27,,,,10,15,37,31,,,,,120,
24304,Salah al-Din,Baiji,Al Mushhaq Village,? ? ???? ?????? 28 ?????? ???? ??????,35.185783,43.401864,IQ-G18,IQ-D101,IQ-P23996,150,900,,,,,,,,,,,,,,,150,,,,,70,,,,10,10,30,30,,,150,,,
24305,Salah al-Din,Baiji,Al Namel Village,? ? ???? ?????? 26 ????? ???? ?????,35.319268,43.313708,IQ-G18,IQ-D101,IQ-P23997,100,600,,,,,,,,,,,,,,,100,,,,,30,,,,15,10,10,35,,,100,,,
22958,Salah al-Din,Baiji,Maslakha Al Sufla (Shikh Abdula village),???? ????? ???????,35.081697,43.522957,IQ-G18,IQ-D101,IQ-P23290,100,600,,,,,,,,,,,,,,,100,,,,,55,,,,10,5,10,20,,,100,,,
22959,Salah al-Din,Baiji,Maslakha Al Ulya,???? ??????? ????,35.090911,43.51989,IQ-G18,IQ-D101,IQ-P23291,40,240,,,,,,,,,,,,,,,40,,,,,15,,,,,5,5,15,,,40,,,
23140,Salah al-Din,Balad,Al Hardaniyah,???? ????????? ,34.140027,44.122099,IQ-G18,IQ-D102,IQ-P23329,"1,197","7,182",,,,,,,,,,,,,,,"1,197",,,,,293,,810,,,29,,65,,,"1,197",,,
26020,Salah al-Din,Balad,Al Mashrooa Village,???? ???????,34.04153,44.23656,IQ-G18,IQ-D102,,98,588,,,,,,,,,33,,,,,,65,,,,,,,,,60,,,27,11,,,,,98
20771,Salah al-Din,Balad,Albu Farraj,??? ?????? 1 ???? ??? ???????????? ???? ????,34.038703,44.11873,IQ-G18,IQ-D102,IQ-P23340,55,330,25,,,,,,,,,,,,,,30,,,,,,,,,,25,,,30,25,,,,30
20767,Salah al-Din,Balad,Albu Jewari,???? ???? ?????,34.009934,44,IQ-G18,IQ-D102,IQ-P23341,490,"2,940",90,,,,,,,,100,,,,,,300,,,,,,,125,50,,200,,,115,,,,,490
25742,Salah al-Din,Balad,Al-Duloeyah-Hay Al Jubor,???? ?????? ??????,34.03126,44,IQ-G18,IQ-D102,,200,"1,200",89,,,,,,,,76,,,,,,35,,,,,,,,,,,,120,80,,,,,200
20770,Salah al-Din,Balad,Al-Duloeyah-Hay khazraj,???? ????,34.045996,44,IQ-G18,IQ-D102,IQ-P23370,296,"1,776",70,,,,,,,,215,,,,,,11,,,,,,,296,,,,,,,,,,,296
25862,Salah al-Din,Balad,Bani Saad 208,?? ??? ??? ???? 208,34.021306,44.144331,IQ-G18,IQ-D102,,73,438,,,,,,,,,,,,,,,73,,,,,,,,,,73,,,,,,32,41,
20773,Salah al-Din,Balad,Beshakan village,???? ??????,34.023504,44,IQ-G18,IQ-D102,IQ-P23357,317,"1,902",30,,,,,,,,170,,,,,,117,,,,,,,175,,,100,,32,10,,,,,317
26021,Salah al-Din,Balad,Gbeabah Village,???? ?????,34.04375,44.22998,IQ-G18,IQ-D102,,150,900,,,,,,,,,,,,,,,150,,,,,,,,,70,,,57,23,,,,,150
25918,Salah al-Din,Balad,Hallub,????,34.043414,43.989753,IQ-G18,IQ-D102,,85,510,,,,,,,,,,,,,,,85,,,,,,,,,,,,85,,,,,85,
25863,Salah al-Din,Balad,Hay Al Imam 206,?? ?????? ???? 206,34.012214,44.139149,IQ-G18,IQ-D102,,19,114,,,,,,,,,,,,,,,19,,,,,,,19,,,,,,,,19,,,
22065,Salah al-Din,Balad,Qaryat Abu Sefa-1,???????? ?? ???? ??? ??? ?(15)???? ??? ??? - 1,34.065505,43.993104,IQ-G18,IQ-D102,IQ-P23380,937,"5,622",57,,,,,,,,,,,,,,880,,,,,,,880,,,57,,,,27,,,290,620
20780,Salah al-Din,Balad,Yathrib-Al Jamyah,???? ?????? 19 ?? ???? ???? ???????,34.017842,44.149778,IQ-G18,IQ-D102,IQ-P23389,10,60,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,10,,,,
21589,Salah al-Din,Samarra,Al Armushia (Mahala 332),? ? ?????? ?? ?????? ?(25-???????) ????  332,34.199059,43.894714,IQ-G18,IQ-D105,IQ-P23482,133,798,3,,,,,,,,,,,,,,130,,,,,1,,,3,4,76,3,46,,,,,50,83
23876,Salah al-Din,Samarra,Al Jibariya Mahala 316,? ? ?????? ?? ??????(22-??????) ???? 316,34.184531,43.901974,IQ-G18,IQ-D105,IQ-P23484,215,"1,290",,,,,,,,,,,,,,,215,,,,,,,,,19,164,32,,,,20,180,15,
21588,Salah al-Din,Samarra,Al Jubairiyah Al Thalitha,? ? ?????? ?? ??????(22-??????) ???????? ???????,34.18358,43.90912,IQ-G18,IQ-D105,IQ-P23485,745,"4,470",,,,,,,,,,,,,,,745,,,,,62,,41,18,,205,,419,,21,188,158,181,197
